	Easting	Northing	Elevation
11871	168777.46826362217	104418.79491053056	267.836
11872	168776.91267481627	104418.86486372165	267.829
11873	168776.41059226412	104418.9635559395	267.837
11874	168775.89159426602	104419.00564666465	267.849
11875	168775.31841480348	104419.14208952896	267.791
11876	168774.67701145104	104419.21025489643	267.776
11877	168774.08436441128	104419.30584473349	267.76099999999997
11878	168773.00889423466	104419.49926871248	267.818
11879	168771.8019643175	104419.7580362549	267.83099999999996
11880	168771.22263799648	104419.91837195773	267.83099999999996
11881	168770.6258288805	104420.01450353488	267.793
11882	168770.0487815882	104420.03525504842	267.77099999999996
11883	168769.53113143274	104420.06604289915	267.8
11884	168769.00716735082	104420.06733268127	267.847
11885	168768.462399684	104420.16958162561	267.796
11886	168767.85591527185	104420.212103826	267.803
11887	168767.38018857283	104420.31997424178	267.774
11888	168766.3537037008	104420.47649726551	267.853
11889	168765.20038598782	104420.60049889889	267.832
11890	168764.62633804695	104420.6803984195	267.824
11891	168764.10338816827	104420.73081843555	267.78700000000003
11892	168763.0155857112	104420.78219825868	267.865
11893	168762.42497122494	104420.77416824829	267.874
11894	168761.2700959293	104420.90168745816	267.867
11895	168760.75762391952	104420.94713971205	267.791
11896	168759.68428375263	104420.9761403976	267.825
11897	168759.1187687678	104421.02974661347	267.857
11898	168758.51226441356	104421.04446256254	267.82
11899	168757.32747700135	104421.16019736324	267.72900000000004
11900	168756.70788220526	104421.21268489957	267.704
11901	168756.23779772792	104421.30500428565	267.756
11902	168755.69354856084	104421.32828377932	267.788
11903	168755.11702233003	104421.50364710111	267.80400000000003
11904	168754.5744350481	104421.56104284339	267.79900000000004
11905	168754.08279083436	104421.6660772143	267.76099999999997
11906	168753.5259555785	104421.81945019495	267.77299999999997
11907	168752.8604480414	104421.84711941984	267.79
11908	168751.60742788124	104422.03101911768	267.846
11909	168751.01056911575	104422.17479582131	267.861
11910	168750.37952628586	104422.20425613131	267.793
11911	168749.7609782376	104422.19631376397	267.796
11912	168749.27204502348	104422.30784656294	267.888
11913	168748.69386381682	104422.34676378407	267.927
11914	168748.0592011421	104422.4918896975	267.834
11915	168747.42367991552	104422.57750511914	267.778
11916	168746.8598497214	104422.62537178956	267.806
11917	168746.35487720216	104422.73480873834	267.841
11918	168745.7867964253	104422.74113494251	267.879
11919	168744.65357132506	104423.03168511204	267.853
11920	168744.08589460343	104423.12514232844	267.856
11921	168743.54516826643	104423.26114763692	267.889
11922	168742.87301351104	104423.21927639656	267.922
11923	168742.27700971608	104423.32320005354	267.95
11924	168741.6125796236	104423.31528122816	267.96299999999997
11925	168740.98414028212	104423.44856564142	267.983
11926	168740.36541743026	104423.48993527982	267.947
11927	168739.76856293512	104423.53212410025	267.97700000000003
11928	168739.20042142086	104423.62261408195	268.004
11929	168738.6041147427	104423.644412986	268.05
11930	168737.990843421	104423.7909136638	268.07599999999996
11931	168737.32969423046	104423.79635449313	268.08
11932	168736.68519936028	104423.89862372167	268.079
11933	168736.07124679055	104423.96911570989	268.002
11934	168735.4615713689	104424.04017908406	268.01
11935	168734.82855284115	104424.22461333405	268.051
11936	168734.19754821603	104424.31043174304	268.087
11937	168733.56301950704	104424.4514814699	268.075
11938	168732.87575504513	104424.48055909853	268.033
11939	168732.20981038816	104424.56458540261	268.02299999999997
11940	168731.606054083	104424.60897524469	267.987
11941	168731.00888329264	104424.6398556428	268.02099999999996
11942	168730.4292207895	104424.72789575066	268.032
11943	168729.77266611886	104424.71147877537	268.051
11944	168729.1572609772	104424.82293577027	268.073
11945	168728.50685953946	104424.84788088873	268.04400000000004
11946	168727.84445322177	104424.97326040082	268.019
11947	168727.2092543883	104425.06870461628	268.001
11948	168726.57729973592	104425.15433518216	268.003
11949	168726.03405762883	104425.26252610888	268.056
11950	168725.45114142302	104425.29605300911	268.112
11951	168724.8801626515	104425.41582477652	268.122
11952	168724.23670732928	104425.4261498861	268.132
11953	168723.5769253929	104425.54894389119	268.085
11954	168722.92054592553	104425.6508019073	268.063
11955	168722.31332957145	104425.73244226631	268.068
11956	168721.73243533308	104425.83271415252	268.097
11957	168721.1290733048	104425.86653982662	268.137
11958	168720.5200851179	104426.01213079598	268.14
11959	168719.84166018368	104426.06256033666	268.15
11960	168719.2075891739	104426.17525000777	268.156
11961	168718.58827319203	104426.18288062047	268.084
11962	168717.964029895	104426.2392492285	268.065
11963	168717.3573088483	104426.3153304616	268.084
11964	168716.7388708654	104426.37709585391	268.115
11965	168716.1645090276	104426.54598272033	268.133
11966	168715.58309489573	104426.62530530617	268.164
11967	168714.9632187564	104426.75751085393	268.16
11968	168714.33018424167	104426.7789969882	268.134
11969	168713.73988426485	104426.85013150238	268.094
11970	168713.18130127323	104426.89338580798	268.053
11971	168712.63237516384	104426.92851758283	268.086
11972	168712.0847040429	104427.04559256788	268.091
11973	168711.47028458983	104427.08030708507	268.116
11974	168710.82564418705	104427.19036497455	268.08
11975	168710.20844753538	104427.20375090651	268.046
11976	168709.68270784407	104427.27029461972	268.04900000000004
11977	168709.1681282434	104427.34058554377	268.038
11978	168708.59557714875	104427.33392318804	268.068
11979	168708.0982492507	104427.39964077156	268.091
11980	168707.55181539804	104427.4023401076	268.14099999999996
11981	168707.0470884523	104427.50992785022	268.154
11982	168706.48016078217	104427.52645834628	268.126
11983	168705.90847729135	104427.5768969087	268.129
11984	168705.3366355612	104427.63845787477	268.128
11985	168704.81878689193	104427.65849920828	268.153
11986	168704.3530978782	104427.71839696635	268.17400000000004
11987	168703.86251691505	104427.69144799467	268.145
11988	168703.40443395375	104427.78529761452	268.10900000000004
11989	168703.0124128349	104427.75258010346	268.079
11990	168702.7662996883	104427.83716967423	268.073
11991	168702.66067430374	104427.82418974675	268.08299999999997
11992	168702.65701498892	104427.74983873218	268.08799999999997
11993	168702.64448557753	104427.69640444405	268.09
11994	168702.59348180093	104427.69937535189	268.10900000000004
11995	168702.5631518127	104427.70482941996	268.122
11996	168702.5485623333	104427.66251073871	268.127
11997	168702.53067091742	104427.61276510172	268.119
11998	168702.5330646042	104427.60813903343	268.121
11999	168702.59261424505	104427.6758288052	268.122
12000	168702.65110913935	104427.70569697767	268.115
12001	168702.70013213597	104427.6243026061	268.103
12002	168702.79749139815	104427.55475841649	268.073
12003	168702.88193328478	104427.50778505858	268.084
12004	168702.87965202623	104427.58137350995	268.126
12005	168701.37083471497	104433.20496124495	268.755
12006	168701.32306707525	104433.13323480077	268.762
12007	168701.3510596422	104433.04935599677	268.778
12008	168701.42572506407	104433.01069018245	268.809
12009	168701.46479150956	104432.85418096092	268.813
12010	168701.5004544414	104432.78608675767	268.824
12011	168701.5095585325	104432.86694540642	268.839
12012	168701.50196116662	104432.89769186918	268.858
12013	168701.47916564273	104432.92374998517	268.909
12014	168701.65948989676	104432.92216381151	268.94
12015	168702.05719358052	104432.86054207105	269.03
12016	168702.52733737638	104432.88519393746	269.107
12017	168703.06363101085	104432.82554600481	269.158
12018	168703.67447069753	104432.79452547338	269.195
12019	168704.33211499557	104432.6707945168	269.116
12020	168705.02266364286	104432.5866664527	269.119
12021	168705.68376367528	104432.52764610853	269.135
12022	168706.32252655976	104432.4995054882	269.164
12023	168706.95433364014	104432.48876619153	269.16900000000004
12024	168707.52492641623	104432.37696254067	269.15
12025	168708.14738857438	104432.3533989517	269.103
12026	168708.78588088555	104432.26741858386	269.091
12027	168709.41966797615	104432.26818025857	269.045
12028	168710.0452566729	104432.1337697152	269.002
12029	168710.66251444316	104432.03584993165	268.96
12030	168711.2803251868	104431.9496112261	268.899
12031	168711.8914526535	104431.87094957009	268.91200000000003
12032	168712.45225674743	104431.83808437549	268.916
12033	168713.017599346	104431.69845546037	268.893
12034	168713.59178123376	104431.61373090558	268.918
12035	168714.1814581419	104431.44990332238	268.834
12036	168714.74128052779	104431.39219374396	268.743
12037	168715.32986140557	104431.33643993549	268.64799999999997
12038	168715.89922379307	104431.27005133964	268.634
12039	168716.51506127516	104431.23756694328	268.643
12040	168717.14064959338	104431.13689670712	268.639
12041	168717.7970249529	104431.06951895636	268.622
12042	168718.42326748167	104430.88487328123	268.566
12043	168719.1424279616	104430.81067367643	268.519
12044	168719.8225223306	104430.72502744012	268.48400000000004
12045	168720.4824465632	104430.69603661075	268.453
12046	168721.07871830475	104430.61676721834	268.401
12047	168721.73025321355	104430.54010371584	268.385
12048	168722.381213533	104430.45787680801	268.371
12049	168723.02279755427	104430.3046155572	268.357
12050	168724.34419825842	104430.1105701169	268.388
12051	168725.00627660064	104430.07750908844	268.402
12052	168725.64795258525	104429.9654032141	268.343
12053	168726.32045351533	104429.94294605311	268.286
12054	168727.00585032796	104429.87048163824	268.224
12055	168727.7110165871	104429.8208893491	268.202
12056	168728.3766853194	104429.74742826167	268.188
12057	168729.02226081866	104429.67537906952	268.19599999999997
12058	168729.6620533097	104429.62518448848	268.194
12059	168730.99443054985	104429.45324004721	268.27099999999996
12060	168731.64610259832	104429.30446477234	268.277
12061	168732.31718725708	104429.24566853698	268.314
12062	168732.9883313512	104429.1030800743	268.306
12063	168733.60953371925	104429.099721618	268.318
12064	168734.22178672176	104429.03904854879	268.275
12065	168734.80143618808	104428.988085147	268.214
12066	168735.4348897261	104428.9154376015	268.226
12067	168736.06777723532	104428.83481670916	268.224
12068	168737.27078165708	104428.67631860077	268.215
12069	168737.92391472473	104428.61838631239	268.222
12070	168738.57622775852	104428.52356023435	268.251
12071	168739.2144257647	104428.52081886865	268.255
12072	168739.81056339174	104428.44600026868	268.262
12073	168740.43812218995	104428.42672233656	268.21299999999997
12074	168741.08688007755	104428.29536376055	268.16
12075	168741.72355842197	104428.18491053954	268.087
12076	168742.34606173277	104428.08293466363	268.124
12077	168743.54125597532	104427.9816932138	268.187
12078	168744.15239031205	104427.90136686526	268.188
12079	168744.8592818704	104427.90165065229	268.20099999999996
12080	168745.49186523227	104427.77283056639	268.209
12081	168746.1670304321	104427.70311304834	268.203
12082	168746.8646135475	104427.54634577688	268.17900000000003
12083	168747.5549696914	104427.4833560856	268.173
12084	168748.23749553156	104427.38270620909	268.14599999999996
12085	168748.82553050102	104427.28005261254	268.153
12086	168750.11328635248	104427.02119596768	268.217
12087	168750.7662632191	104426.90690866951	268.262
12088	168751.37319222064	104426.73888268322	268.219
12089	168752.72849585637	104426.57147424854	268.19599999999997
12090	168753.90394014644	104426.47554109432	268.219
12091	168754.45003649703	104426.40054648276	268.225
12092	168755.05654219957	104426.38527393062	268.27099999999996
12093	168755.65533611193	104426.2989728814	268.281
12094	168756.3002997738	104426.29903832078	268.28
12095	168756.9593428764	104426.18366103433	268.257
12096	168757.57930459373	104426.16157742869	268.252
12097	168758.1833786174	104426.06120640412	268.217
12098	168758.78999628342	104426.0144197885	268.153
12099	168759.42868711345	104425.93993989192	268.153
12100	168760.08784721902	104425.82511955593	268.173
12101	168760.70698155384	104425.80173570663	268.203
12102	168761.36432025195	104425.73121528607	268.157
12103	168762.0593951936	104425.74536302779	268.177
12104	168762.66501919195	104425.64370035008	268.159
12105	168763.26827154218	104425.57391496282	268.106
12106	168763.88269646256	104425.50435471442	268.116
12107	168764.5094378145	104425.44762962498	268.098
12108	168765.23018773334	104425.42831490003	268.131
12109	168765.8852137996	104425.33961942326	268.14599999999996
12110	168766.531665198	104425.32245089114	268.13599999999997
12111	168767.15147366072	104425.20971621107	268.13
12112	168767.7947355113	104425.1869750591	268.103
12113	168768.42617095122	104425.08039942943	268.085
12114	168769.03537485027	104425.04177997168	268.085
12115	168769.5949697251	104424.94811133295	268.057
12116	168770.16401313676	104424.87153144274	268.077
12117	168770.77056978806	104424.8419864811	268.125
12118	168771.3918267943	104424.7565085562	268.11400000000003
12119	168771.99997641466	104424.74699061923	268.122
12120	168772.54791611581	104424.65513469093	268.147
12121	168773.08957730312	104424.65761578828	268.149
12122	168773.5211725273	104424.5922268359	268.16200000000003
12123	168773.75438854768	104424.62512670644	268.155
12124	168773.90360726044	104424.64660516009	268.164
12125	168773.9427185084	104424.61189240497	268.156
12126	168773.9548423619	104424.57856678776	268.165
